Time [s],Reb PC,Env PC
3.421072000,0,1
3.421178000,1,1
3.421906000,0,1
3.422012000,1,1
3.422218000,0,1
3.422324000,1,1
3.423052000,0,1
3.423156000,1,1
3.423260000,0,1
3.423366000,1,1
3.424198000,0,1
3.424406000,1,1
3.425344000,0,1
3.425448000,1,1
3.433800000,1,0
3.433904000,1,1
3.434008000,1,0
3.434112000,1,1
3.434320000,1,0
3.434738000,1,1
3.434842000,1,0
3.435050000,1,1
3.435362000,1,0
3.435570000,1,1
3.435674000,1,0
3.435778000,1,1
3.435882000,1,0
3.436404000,1,1
3.436508000,1,0
3.436822000,1,1
3.436926000,1,0
3.437030000,1,1
3.437134000,1,0
3.437344000,1,1
3.437968000,1,0
3.438490000,1,1
3.438594000,1,0
3.438908000,1,1
3.439012000,1,0
3.439116000,1,1
3.439220000,1,0
3.439428000,1,1
3.440136000,0,1
3.440346000,1,1
3.440762000,0,1
3.440970000,1,1
3.449842000,1,0
3.449946000,1,1
3.450050000,1,0
3.450154000,1,1
3.450362000,1,0
3.450780000,1,1
3.450884000,1,0
3.451092000,1,1
3.451404000,1,0
3.451612000,1,1
3.451716000,1,0
3.451820000,1,1
3.451924000,1,0
3.452132000,1,1
3.452236000,1,0
3.452340000,1,1
3.452444000,1,0
3.452862000,1,1
3.452966000,1,0
3.453070000,1,1
3.453486000,1,0
3.453590000,1,1
3.453694000,1,0
3.453904000,1,1
3.454008000,1,0
3.454216000,1,1
3.454320000,1,0
3.454424000,1,1
3.454528000,1,0
3.454942000,1,1
3.455046000,1,0
3.455150000,1,1
3.455568000,1,0
3.455672000,1,1
3.455776000,1,0
3.455984000,1,1
3.456180000,0,1
3.456284000,1,1
3.456388000,0,1
3.456910000,1,1
3.457012000,0,1
3.457118000,1,1
3.465776000,1,0
3.465880000,1,1
3.465984000,1,0
3.466088000,1,1
3.466296000,1,0
3.466712000,1,1
3.466816000,1,0
3.467026000,1,1
3.467338000,1,0
3.467546000,1,1
3.467650000,1,0
3.467754000,1,1
3.467858000,1,0
3.468068000,1,1
3.468172000,1,0
3.468276000,1,1
3.468380000,1,0
3.468798000,1,1
3.468902000,1,0
3.469422000,1,1
3.469630000,1,0
3.469838000,1,1
3.469944000,1,0
3.470152000,1,1
3.470256000,1,0
3.470360000,1,1
3.470464000,1,0
3.470880000,1,1
3.470984000,1,0
3.471506000,1,1
3.471714000,1,0
3.471922000,1,1
3.472118000,0,1
3.473056000,1,1
3.481814000,1,0
3.481920000,1,1
3.482022000,1,0
3.482126000,1,1
3.482334000,1,0
3.482750000,1,1
3.482854000,1,0
3.483166000,1,1
3.483270000,1,0
3.483584000,1,1
3.483688000,1,0
3.483792000,1,1
3.500558000,0,1
3.500662000,1,1
3.500766000,0,1
3.501496000,1,1
3.501702000,0,1
3.501912000,1,1
3.502120000,0,1
3.502224000,1,1
3.614916000,1,0
3.615020000,1,1
3.615124000,1,0
3.615228000,1,1
3.615438000,1,0
3.615854000,1,1
3.615958000,1,0
3.616062000,1,1
3.616374000,1,0
3.616478000,1,1
3.616584000,1,0
3.616688000,1,1
3.616792000,1,0
3.616896000,1,1
3.633588000,0,1
3.633692000,1,1
3.633796000,0,1
3.634526000,1,1
3.634732000,0,1
3.634942000,1,1
3.635358000,0,1
3.635462000,1,1
3.692580000,1,0
3.692684000,1,1
3.692788000,1,0
3.692892000,1,1
3.693100000,1,0
3.693516000,1,1
3.693620000,1,0
3.693724000,1,1
3.693828000,1,0
3.693932000,1,1
3.694036000,1,0
3.694348000,1,1
3.694452000,1,0
3.694556000,1,1
3.711196000,0,1
3.711302000,1,1
3.711404000,0,1
3.712134000,1,1
3.712342000,0,1
3.712552000,1,1
3.712758000,0,1
3.712968000,1,1
3.771426000,1,0
3.771532000,1,1
3.771636000,1,0
3.771740000,1,1
3.771948000,1,0
3.772366000,1,1
3.772470000,1,0
3.772990000,1,1
3.773198000,1,0
3.773408000,1,1
3.773512000,1,0
3.773824000,1,1
3.774032000,1,0
3.774448000,1,1
3.774552000,1,0
3.774656000,1,1
3.775074000,1,0
3.775178000,1,1
3.775282000,1,0
3.775490000,1,1
3.775594000,1,0
3.775700000,1,1
3.775804000,1,0
3.775908000,1,1
3.776012000,1,0
3.776116000,1,1
3.776220000,1,0
3.776534000,1,1
3.776638000,1,0
3.776742000,1,1
3.776846000,1,0
3.776950000,1,1
3.777054000,1,0
3.777574000,1,1
3.777678000,1,0
3.778094000,1,1
3.778302000,1,0
3.778614000,1,1
3.778806000,0,1
3.778910000,1,1
3.779014000,0,1
3.779118000,1,1
3.779326000,0,1
3.779744000,1,1
3.785592000,1,0
3.785696000,1,1
3.785802000,1,0
3.785906000,1,1
3.786114000,1,0
3.786530000,1,1
3.786634000,1,0
3.787156000,1,1
3.787260000,1,0
3.787364000,1,1
3.787468000,1,0
3.787572000,1,1
3.787676000,1,0
3.787780000,1,1
3.787884000,1,0
3.788406000,1,1
3.788510000,1,0
3.788614000,1,1
3.788718000,1,0
3.788926000,1,1
3.789238000,1,0
3.789342000,1,1
3.789550000,1,0
3.789654000,1,1
3.789758000,1,0
3.789864000,1,1
3.789968000,1,0
3.790384000,1,1
3.790592000,1,0
3.790698000,1,1
3.790802000,1,0
3.791114000,1,1
3.791324000,1,0
3.791428000,1,1
3.791636000,1,0
3.791742000,1,1
3.791846000,1,0
3.791950000,1,1
3.792054000,1,0
3.792262000,1,1
3.792366000,1,0
3.792470000,1,1
3.792678000,1,0
3.792784000,1,1
3.792888000,1,0
3.792992000,1,1
3.793200000,1,0
3.793408000,1,1
3.793720000,1,0
3.793824000,1,1
3.793928000,1,0
3.794032000,1,1
3.794136000,1,0
3.794554000,1,1
3.794762000,1,0
3.794866000,1,1
3.794970000,1,0
3.795180000,1,1
3.795284000,1,0
3.795492000,1,1
3.795806000,1,0
3.795910000,1,1
3.796014000,1,0
3.796640000,1,1
3.796744000,1,0
3.796952000,1,1
3.797056000,1,0
3.797160000,1,1
3.797264000,1,0
3.797368000,1,1
3.797474000,1,0
3.797578000,1,1
3.797682000,1,0
3.797786000,1,1
3.797890000,1,0
3.797994000,1,1
3.798098000,1,0
3.798202000,1,1
3.798306000,1,0
3.798410000,1,1
3.798618000,1,0
3.798724000,1,1
3.798932000,1,0
3.799036000,1,1
3.799140000,1,0
3.799244000,1,1
3.799348000,1,0
3.799556000,1,1
3.799660000,1,0
3.799764000,1,1
3.799972000,1,0
3.800076000,1,1
3.800180000,1,0
3.800494000,1,1
3.800598000,1,0
3.800806000,1,1
3.801014000,1,0
3.801118000,1,1
3.801222000,1,0
3.801326000,1,1
3.801432000,1,0
3.801848000,1,1
3.802056000,1,0
3.802160000,1,1
3.802264000,1,0
3.802578000,1,1
3.802682000,1,0
3.802890000,1,1
3.803098000,1,0
3.803202000,1,1
3.803306000,1,0
3.803412000,1,1
3.803516000,1,0
3.803620000,1,1
3.803724000,1,0
3.803932000,1,1
3.804140000,1,0
3.804244000,1,1
3.805578000,0,1
3.805684000,1,1
3.805786000,0,1
3.805892000,1,1
3.806098000,0,1
3.806516000,1,1
4.088460000,1,0
4.088564000,1,1
4.088668000,1,0
4.088772000,1,1
4.088980000,1,0
4.089398000,1,1
4.089502000,1,0
4.090022000,1,1
4.090126000,1,0
4.090230000,1,1
4.090334000,1,0
4.090438000,1,1
4.090542000,1,0
4.090646000,1,1
4.090750000,1,0
4.091270000,1,1
4.091374000,1,0
4.091478000,1,1
4.091582000,1,0
4.091790000,1,1
4.092104000,1,0
4.092208000,1,1
4.092416000,1,0
4.092520000,1,1
4.092624000,1,0
4.092728000,1,1
4.092832000,1,0
4.093248000,1,1
4.093456000,1,0
4.093560000,1,1
4.093664000,1,0
4.093976000,1,1
4.094184000,1,0
4.094290000,1,1
4.094498000,1,0
4.094602000,1,1
4.094706000,1,0
4.094810000,1,1
4.094914000,1,0
4.095122000,1,1
4.095226000,1,0
4.095330000,1,1
4.095540000,1,0
4.095644000,1,1
4.095748000,1,0
4.095852000,1,1
4.096060000,1,0
4.096268000,1,1
4.096580000,1,0
4.096684000,1,1
4.096788000,1,0
4.096894000,1,1
4.096998000,1,0
4.097414000,1,1
4.097622000,1,0
4.097726000,1,1
4.097830000,1,0
4.098040000,1,1
4.098144000,1,0
4.098352000,1,1
4.098664000,1,0
4.098768000,1,1
4.098872000,1,0
4.099498000,1,1
4.099602000,1,0
4.099810000,1,1
4.099914000,1,0
4.100018000,1,1
4.100122000,1,0
4.100226000,1,1
4.100330000,1,0
4.100434000,1,1
4.100538000,1,0
4.100642000,1,1
4.100748000,1,0
4.100852000,1,1
4.100956000,1,0
4.101060000,1,1
4.101164000,1,0
4.101268000,1,1
4.101478000,1,0
4.101582000,1,1
4.101790000,1,0
4.101894000,1,1
4.101998000,1,0
4.102102000,1,1
4.102208000,1,0
4.102416000,1,1
4.102520000,1,0
4.102624000,1,1
4.102832000,1,0
4.102938000,1,1
4.103042000,1,0
4.103354000,1,1
4.103458000,1,0
4.103668000,1,1
4.103876000,1,0
4.103980000,1,1
4.104084000,1,0
4.104188000,1,1
4.104292000,1,0
4.104710000,1,1
4.104918000,1,0
4.105022000,1,1
4.105128000,1,0
4.105440000,1,1
4.105544000,1,0
4.105754000,1,1
4.105962000,1,0
4.106066000,1,1
4.106170000,1,0
4.106276000,1,1
4.106380000,1,0
4.106484000,1,1
4.106588000,1,0
4.106796000,1,1
4.107006000,1,0
4.107110000,1,1
4.108514000,0,1
4.108620000,1,1
4.108724000,0,1
4.108828000,1,1
4.109036000,0,1
4.109454000,1,1
4.172002000,1,0
4.172108000,1,1
4.172212000,1,0
4.172316000,1,1
4.172526000,1,0
4.172942000,1,1
4.173046000,1,0
4.173254000,1,1
4.173358000,1,0
4.173776000,1,1
4.173880000,1,0
4.173984000,1,1
4.194354000,0,1
4.194460000,1,1
4.194562000,0,1
4.194668000,1,1
4.194876000,0,1
4.195294000,1,1
6.551518000,1,0
6.551622000,1,1
6.551726000,1,0
6.551832000,1,1
6.552040000,1,0
6.552456000,1,1
6.552560000,1,0
6.552874000,1,1
6.552978000,1,0
6.553290000,1,1
6.553394000,1,0
6.553498000,1,1
6.570246000,0,1
6.570350000,1,1
6.570454000,0,1
6.571184000,1,1
6.571392000,0,1
6.571496000,1,1
6.571808000,0,1
6.571914000,1,1
6.685566000,1,0
6.685670000,1,1
6.685774000,1,0
6.685878000,1,1
6.686088000,1,0
6.686504000,1,1
6.686608000,1,0
6.686712000,1,1
6.687024000,1,0
6.687128000,1,1
6.687232000,1,0
6.687336000,1,1
6.687440000,1,0
6.687544000,1,1
6.704212000,0,1
6.704318000,1,1
6.704422000,0,1
6.705152000,1,1
6.705358000,0,1
6.705464000,1,1
6.705984000,0,1
6.706090000,1,1
6.763050000,1,0
6.763156000,1,1
6.763260000,1,0
6.763364000,1,1
6.763572000,1,0
6.763988000,1,1
6.764092000,1,0
6.764196000,1,1
6.764300000,1,0
6.764404000,1,1
6.764508000,1,0
6.764822000,1,1
6.764926000,1,0
6.765030000,1,1
6.781614000,0,1
6.781720000,1,1
6.781822000,0,1
6.782552000,1,1
6.782760000,0,1
6.782970000,1,1
6.783176000,0,1
6.783386000,1,1
6.841482000,1,0
6.841586000,1,1
6.841690000,1,0
6.841794000,1,1
6.842002000,1,0
6.842420000,1,1
6.842524000,1,0
6.843044000,1,1
6.843252000,1,0
6.843460000,1,1
6.843564000,1,0
6.843876000,1,1
6.844084000,1,0
6.844502000,1,1
6.844606000,1,0
6.844710000,1,1
6.845126000,1,0
6.845230000,1,1
6.845334000,0,0
6.845336000,1,0
6.845544000,1,1
6.845648000,1,0
6.845752000,1,1
6.845856000,1,0
6.845962000,1,1
6.846066000,1,0
6.846170000,1,1
6.846274000,1,0
6.846588000,1,1
6.846692000,1,0
6.846796000,1,1
6.846900000,1,0
6.847004000,1,1
6.847110000,1,0
6.847630000,1,1
6.847734000,1,0
6.848150000,1,1
6.848358000,1,0
6.848670000,1,1
6.848910000,0,1
6.849016000,1,1
6.849118000,0,1
6.849224000,1,1
6.849430000,0,1
6.849848000,1,1
8.638564000,1,0
8.638668000,1,1
8.638772000,1,0
8.638876000,1,1
8.639084000,1,0
8.639502000,1,1
8.639606000,1,0
8.639918000,1,1
8.640022000,1,0
8.640334000,1,1
8.640438000,1,0
8.640544000,1,1
8.657262000,0,1
8.657368000,1,1
8.657470000,0,1
8.658202000,1,1
8.658408000,0,1
8.658618000,1,1
8.658826000,0,1
8.658930000,1,1
8.715958000,1,0
8.716062000,1,1
8.716166000,1,0
8.716270000,1,1
8.716478000,1,0
8.716894000,1,1
8.716998000,1,0
8.717206000,1,1
8.717310000,1,0
8.717726000,1,1
8.717830000,1,0
8.717934000,1,1
8.738310000,0,1
8.738416000,1,1
8.738518000,0,1
8.738624000,1,1
8.738830000,0,1
8.739248000,1,1
8.897702000,1,0
8.897806000,1,1
8.897910000,1,0
8.898014000,1,1
8.898224000,1,0
8.898640000,1,1
8.898744000,1,0
8.898848000,1,1
8.899160000,1,0
8.899264000,1,1
8.899368000,1,0
8.899472000,1,1
8.899576000,1,0
8.899680000,1,1
8.916342000,0,1
8.916448000,1,1
8.916552000,0,1
8.917282000,1,1
8.917488000,0,1
8.917698000,1,1
8.918114000,0,1
8.918220000,1,1
8.969348000,1,0
8.969452000,1,1
8.969556000,1,0
8.969660000,1,1
8.969868000,1,0
8.970286000,1,1
8.970390000,1,0
8.970494000,1,1
8.970598000,1,0
8.970702000,1,1
8.970806000,1,0
8.971120000,1,1
8.971224000,1,0
8.971328000,1,1
8.988014000,0,1
8.988120000,1,1
8.988222000,0,1
8.988954000,1,1
8.989160000,0,1
8.989370000,1,1
8.989578000,0,1
8.989786000,1,1
9.048286000,1,0
9.048390000,1,1
9.048496000,1,0
9.048600000,1,1
9.048808000,1,0
9.049226000,1,1
9.049330000,1,0
9.049850000,1,1
9.050058000,1,0
9.050268000,1,1
9.050372000,1,0
9.050684000,1,1
9.050892000,1,0
9.051308000,1,1
9.051412000,1,0
9.051516000,1,1
9.051934000,1,0
9.052038000,1,1
9.052142000,1,0
9.052350000,1,1
9.052454000,1,0
9.052558000,1,1
9.052662000,1,0
9.052768000,1,1
9.052872000,1,0
9.052976000,1,1
9.053080000,1,0
9.053394000,1,1
9.053498000,1,0
9.053602000,1,1
9.053706000,1,0
9.053810000,1,1
9.053914000,1,0
9.054434000,1,1
9.054538000,1,0
9.054954000,1,1
9.055162000,1,0
9.055474000,1,1
9.055728000,0,1
9.055832000,1,1
9.055936000,0,1
9.056042000,1,1
9.056248000,0,1
9.056666000,1,1
10.847982000,1,0
10.848086000,1,1
10.848190000,1,0
10.848294000,1,1
10.848502000,1,0
10.848918000,1,1
10.849022000,1,0
10.849334000,1,1
10.849440000,1,0
10.849752000,1,1
10.849856000,1,0
10.849960000,1,1
10.866684000,0,1
10.866790000,1,1
10.866892000,0,1
10.867624000,1,1
10.867830000,0,1
10.868040000,1,1
10.868246000,0,1
10.868352000,1,1
10.970632000,1,0
10.970736000,1,1
10.970840000,1,0
10.970944000,1,1
10.971154000,1,0
10.971570000,1,1
10.971674000,1,0
10.971778000,1,1
10.972090000,1,0
10.972194000,1,1
10.972298000,1,0
10.972402000,1,1
10.972506000,1,0
10.972610000,1,1
10.989296000,0,1
10.989402000,1,1
10.989504000,0,1
10.990236000,1,1
10.990442000,0,1
10.990548000,1,1
10.991068000,0,1
10.991172000,1,1
11.047586000,1,0
11.047690000,1,1
11.047794000,1,0
11.047898000,1,1
11.048106000,1,0
11.048522000,1,1
11.048626000,1,0
11.048732000,1,1
11.048836000,1,0
11.048940000,1,1
11.049042000,1,0
11.049354000,1,1
11.049458000,1,0
11.049562000,1,1
11.066176000,0,1
11.066282000,1,1
11.066384000,0,1
11.067116000,1,1
11.067322000,0,1
11.067428000,1,1
11.067738000,0,1
11.067948000,1,1
11.126630000,1,0
11.126734000,1,1
11.126838000,1,0
11.126942000,1,1
11.127150000,1,0
11.127566000,1,1
11.127670000,1,0
11.128192000,1,1
11.128400000,1,0
11.128608000,1,1
11.128712000,1,0
11.129024000,1,1
11.129232000,1,0
11.129648000,1,1
11.129752000,1,0
11.129856000,1,1
11.130272000,1,0
11.130376000,1,1
11.130480000,1,0
11.130688000,1,1
11.130792000,1,0
11.130896000,1,1
11.131000000,1,0
11.131104000,1,1
11.131208000,1,0
11.131312000,1,1
11.131416000,1,0
11.131728000,1,1
11.131832000,1,0
11.131936000,1,1
11.132040000,1,0
11.132144000,1,1
11.132248000,1,0
11.132768000,1,1
11.132872000,1,0
11.133290000,1,1
11.133498000,1,0
11.133810000,1,1
11.133994000,0,1
11.134100000,1,1
11.134202000,0,1
11.134308000,1,1
11.134514000,0,1
11.134932000,1,1
11.964498000,1,0
11.964602000,1,1
11.964706000,1,0
11.964810000,1,1
11.965018000,1,0
11.965434000,1,1
11.965538000,1,0
11.965746000,1,1
11.965850000,1,0
11.966268000,1,1
11.966372000,1,0
11.966476000,1,1
11.986864000,0,1
11.986970000,1,1
11.987072000,0,1
11.987178000,1,1
11.987386000,0,1
11.987802000,1,1
13.424534000,1,0
13.424640000,1,1
13.424744000,1,0
13.424848000,1,1
13.425056000,1,0
13.425472000,1,1
13.425576000,1,0
13.426098000,1,1
13.426202000,1,0
13.426306000,1,1
13.426410000,1,0
13.426514000,1,1
13.426618000,1,0
13.426722000,1,1
13.426826000,1,0
13.427036000,1,1
13.427140000,1,0
13.427348000,1,1
13.427452000,1,0
13.427556000,1,1
13.427660000,1,0
13.427972000,1,1
13.428076000,1,0
13.428388000,1,1
13.428492000,1,0
13.428596000,1,1
13.428700000,1,0
13.428908000,1,1
13.429012000,1,0
13.429116000,1,1
13.429428000,1,0
13.429638000,1,1
13.429742000,1,0
13.430366000,1,1
13.430470000,1,0
13.430678000,1,1
13.430782000,1,0
13.431408000,1,1
13.431512000,1,0
13.431720000,1,1
13.431824000,1,0
13.432448000,1,1
13.432552000,1,0
13.432762000,1,1
13.432866000,1,0
13.433492000,1,1
13.433596000,1,0
13.433804000,1,1
13.433908000,1,0
13.434532000,1,1
13.434636000,1,0
13.434846000,1,1
13.434950000,1,0
13.435574000,1,1
13.435678000,1,0
13.435886000,1,1
13.435990000,1,0
13.436616000,1,1
13.436720000,1,0
13.436928000,1,1
13.437032000,1,0
13.437658000,1,1
13.437762000,1,0
13.437970000,1,1
13.438074000,1,0
13.438698000,1,1
13.438802000,1,0
13.439010000,1,1
13.439114000,1,0
13.439738000,1,1
13.439842000,1,0
13.440052000,1,1
13.440156000,1,0
13.440780000,1,1
13.440884000,1,0
13.441092000,1,1
13.441196000,1,0
13.441820000,1,1
13.441924000,1,0
13.442134000,1,1
13.442238000,1,0
13.442862000,1,1
13.442966000,1,0
13.443174000,1,1
13.444568000,0,1
13.444674000,1,1
13.444776000,0,1
13.444882000,1,1
13.445090000,0,1
13.445508000,1,1
13.517018000,1,0
13.517122000,1,1
13.517226000,1,0
13.517330000,1,1
13.517538000,0,0
13.517540000,1,0
13.517956000,1,1
13.518062000,1,0
13.518582000,1,1
13.518686000,1,0
13.518790000,1,1
13.518894000,1,0
13.518998000,1,1
13.519102000,1,0
13.519206000,1,1
13.519310000,1,0
13.519416000,1,1
13.519520000,1,0
13.519832000,1,1
13.519936000,1,0
13.520040000,1,1
13.520144000,1,0
13.520250000,1,1
13.520458000,1,0
13.520666000,1,1
13.520978000,1,0
13.521082000,1,1
13.521188000,1,0
13.521396000,1,1
13.521604000,1,0
13.521708000,1,1
13.522020000,1,0
13.522124000,1,1
13.522228000,1,0
13.522332000,1,1
13.522436000,1,0
13.522854000,1,1
13.523062000,1,0
13.523166000,1,1
13.523270000,1,0
13.523478000,1,1
13.523582000,1,0
13.523686000,1,1
13.524102000,1,0
13.524206000,1,1
13.524310000,1,0
13.524414000,1,1
13.524518000,1,0
13.524728000,1,1
13.524832000,1,0
13.524936000,1,1
13.525144000,1,0
13.525248000,1,1
13.525352000,1,0
13.525456000,1,1
13.525560000,1,0
13.525978000,1,1
13.526186000,1,0
13.526290000,1,1
13.526394000,1,0
13.526604000,1,1
13.526708000,1,0
13.526916000,1,1
13.527228000,1,0
13.527332000,1,1
13.527436000,1,0
13.528060000,1,1
13.528164000,1,0
13.528372000,1,1
13.528476000,1,0
13.528582000,1,1
13.528998000,1,0
13.529102000,1,1
13.529310000,1,0
13.529414000,1,1
13.529518000,1,0
13.530144000,1,1
13.530248000,1,0
13.530456000,1,1
13.530560000,1,0
13.530664000,1,1
13.530872000,1,0
13.531184000,1,1
13.531394000,1,0
13.531498000,1,1
13.531602000,1,0
13.531706000,1,1
13.532124000,1,0
13.532228000,1,1
13.532436000,1,0
13.532542000,1,1
13.532646000,1,0
13.533166000,1,1
13.533480000,1,0
13.533584000,1,1
13.533688000,1,0
13.533792000,1,1
13.534208000,1,0
13.534314000,1,1
13.534522000,1,0
13.534626000,1,1
13.534730000,1,0
13.535354000,1,1
13.535458000,1,0
13.535666000,1,1
13.537074000,0,1
13.537180000,1,1
13.537282000,0,1
13.537388000,1,1
13.537596000,0,1
13.538012000,1,1
15.585034000,1,0
15.585138000,1,1
15.585242000,1,0
15.585346000,1,1
15.585554000,1,0
15.585972000,1,1
15.586076000,1,0
15.586388000,1,1
15.586492000,1,0
15.586804000,1,1
15.586908000,1,0
15.587012000,1,1
15.603778000,0,1
15.603882000,1,1
15.603986000,0,1
15.604716000,1,1
15.604924000,0,1
15.605028000,1,1
15.605340000,0,1
15.605446000,1,1
15.718946000,1,0
15.719050000,1,1
15.719154000,1,0
15.719258000,1,1
15.719466000,1,0
15.719882000,1,1
15.719986000,1,0
15.720092000,1,1
15.720404000,1,0
15.720508000,1,1
15.720612000,1,0
15.720716000,1,1
15.720820000,1,0
15.720924000,1,1
15.737536000,0,1
15.737642000,1,1
15.737746000,0,1
15.738476000,1,1
15.738682000,0,1
15.738788000,1,1
15.739308000,0,1
15.739412000,1,1
15.795596000,1,0
15.795700000,1,1
15.795806000,1,0
15.795910000,1,1
15.796118000,1,0
15.796534000,1,1
15.796638000,1,0
15.796742000,1,1
15.796846000,1,0
15.796950000,1,1
15.797054000,1,0
15.797368000,1,1
15.797472000,1,0
15.797576000,1,1
15.814208000,0,1
15.814314000,1,1
15.814418000,0,1
15.815148000,1,1
15.815354000,0,1
15.815564000,1,1
15.815772000,0,1
15.815982000,1,1
15.876610000,1,0
15.876716000,1,1
15.876820000,1,0
15.876924000,1,1
15.877132000,1,0
15.877548000,1,1
15.877652000,1,0
15.878174000,1,1
15.878384000,1,0
15.878592000,1,1
15.878696000,1,0
15.879008000,1,1
15.879216000,1,0
15.879632000,1,1
15.879736000,1,0
15.879840000,1,1
15.880258000,1,0
15.880362000,1,1
15.880466000,1,0
15.880674000,1,1
15.880778000,1,0
15.880882000,1,1
15.880986000,1,0
15.881090000,1,1
15.881194000,1,0
15.881298000,1,1
15.881402000,1,0
15.881714000,1,1
15.881820000,1,0
15.881924000,1,1
15.882028000,1,0
15.882132000,1,1
15.882236000,1,0
15.882756000,1,1
15.882860000,1,0
15.883278000,1,1
15.883486000,1,0
15.883798000,1,1
15.884006000,0,1
15.884110000,1,1
15.884214000,0,1
15.884320000,1,1
15.884526000,0,1
15.884944000,1,1
16.929364000,1,0
16.929468000,1,1
16.929572000,1,0
16.929676000,1,1
16.929884000,1,0
16.930300000,1,1
16.930404000,1,0
16.930924000,1,1
16.931028000,1,0
16.931132000,1,1
16.931236000,1,0
16.931342000,1,1
16.931446000,1,0
16.931550000,1,1
16.931758000,1,0
16.932174000,1,1
16.932278000,1,0
16.932384000,1,1
16.932488000,1,0
16.932592000,1,1
16.932696000,1,0
16.933112000,1,1
16.933320000,1,0
16.933424000,1,1
16.933528000,1,0
16.933842000,1,1
16.934050000,1,0
16.934154000,1,1
16.934362000,1,0
16.934466000,1,1
16.934570000,1,0
16.934674000,1,1
16.934778000,1,0
16.934988000,1,1
16.935092000,1,0
16.935196000,1,1
16.935404000,1,0
16.935508000,1,1
16.935612000,1,0
16.935820000,1,1
16.935924000,1,0
16.936238000,1,1
16.936446000,1,0
16.936550000,1,1
16.936654000,1,0
16.936862000,1,1
16.937176000,1,0
16.937280000,1,1
16.937384000,1,0
16.937592000,1,1
16.937696000,1,0
16.938322000,1,1
16.938426000,1,0
16.938634000,1,1
16.938738000,1,0
16.938842000,1,1
16.938946000,1,0
16.939364000,1,1
16.939572000,1,0
16.939676000,1,1
16.939780000,1,0
16.940406000,1,1
16.940510000,1,0
16.940718000,1,1
16.940822000,1,0
16.941030000,1,1
16.941134000,1,0
16.941446000,1,1
16.941656000,1,0
16.941760000,1,1
16.941864000,1,0
16.941968000,1,1
16.942072000,1,0
16.942490000,1,1
16.942698000,1,0
16.942802000,1,1
16.942906000,1,0
16.943218000,1,1
16.943426000,1,0
16.943530000,1,1
16.943740000,1,0
16.943844000,1,1
16.943948000,1,0
16.944052000,1,1
16.944156000,1,0
16.944572000,1,1
16.944780000,1,0
16.944884000,1,1
16.944988000,1,0
16.945198000,1,1
16.945510000,1,0
16.945614000,1,1
16.945822000,1,0
16.945926000,1,1
16.946030000,1,0
16.946134000,1,1
16.946342000,1,0
16.946654000,1,1
16.946862000,1,0
16.946966000,1,1
16.947070000,1,0
16.947174000,1,1
16.947278000,1,0
16.947694000,1,1
16.947902000,1,0
16.948008000,1,1
16.949390000,0,1
16.949496000,1,1
16.949598000,0,1
16.949704000,1,1
16.949912000,0,1
16.950330000,1,1
16.961756000,1,0
16.961862000,1,1
16.961966000,1,0
16.962070000,1,1
16.962278000,1,0
16.962694000,1,1
16.962798000,1,0
16.962902000,1,1
16.963008000,1,0
16.963216000,1,1
16.963320000,1,0
16.963528000,1,1
16.963632000,1,0
16.963736000,1,1
16.963974000,0,1
16.964080000,1,1
16.964184000,0,1
16.964288000,1,1
16.964496000,0,1
16.964914000,1,1
17.011654000,1,0
17.011758000,1,1
17.011862000,1,0
17.011966000,1,1
17.012174000,1,0
17.012590000,1,1
17.012694000,1,0
17.013008000,1,1
17.013216000,1,0
17.013424000,1,1
17.013528000,1,0
17.013632000,1,1
17.013874000,0,1
17.013980000,1,1
17.014082000,0,1
17.014188000,1,1
17.014394000,0,1
17.014812000,1,1
17.163260000,1,0
17.163364000,1,1
17.163468000,1,0
17.163572000,1,1
17.163780000,1,0
17.164198000,1,1
17.164302000,1,0
17.164510000,1,1
17.164718000,1,0
17.165032000,1,1
17.165136000,1,0
17.165240000,1,1
17.197948000,0,1
17.198888000,1,1
17.199094000,0,1
17.199304000,1,1
17.199406000,0,1
17.199928000,1,1
17.201482000,1,0
17.201588000,1,1
17.201692000,1,0
17.201796000,1,1
17.202004000,1,0
17.202420000,1,1
17.202524000,1,0
17.202732000,1,1
17.202940000,1,0
17.203252000,1,1
17.203358000,1,0
17.203462000,1,1
17.236180000,0,1
17.237120000,1,1
17.237326000,0,1
17.237536000,1,1
17.237640000,0,1
17.238162000,1,1
17.249478000,1,0
17.249584000,1,1
17.249688000,1,0
17.249792000,1,1
17.250000000,1,0
17.250418000,1,1
17.250522000,1,0
17.250730000,1,1
17.250938000,1,0
17.251250000,1,1
17.251354000,1,0
17.251458000,1,1
17.284204000,0,1
17.285144000,1,1
17.285350000,0,1
17.285560000,1,1
17.285664000,0,1
17.286186000,1,1
17.297384000,1,0
17.297488000,1,1
17.297592000,1,0
17.297696000,1,1
17.297904000,1,0
17.298322000,1,1
17.298426000,1,0
17.298634000,1,1
17.298842000,1,0
17.299154000,1,1
17.299258000,1,0
17.299364000,1,1
17.332124000,0,1
17.333064000,1,1
17.333270000,0,1
17.333480000,1,1
17.333584000,0,1
17.334106000,1,1
17.345296000,1,0
17.345400000,1,1
17.345504000,1,0
17.345608000,1,1
17.345816000,1,0
17.346234000,1,1
17.346338000,1,0
17.346546000,1,1
17.346754000,1,0
17.347068000,1,1
