Time [s],RX_CHIP_AP_FALA,TX_CHIP_PC_FALA,TX_SIMU,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
30.690180000,1,1,1,1,1,1,1,1
30.706854000,0,1,1,1,1,1,1,1
30.706960000,1,1,1,1,1,1,1,1
30.707062000,0,1,1,1,1,1,1,1
30.707794000,1,1,1,1,1,1,1,1
30.708000000,0,1,1,1,1,1,1,1
30.708106000,1,1,1,1,1,1,1,1
30.708312000,0,1,1,1,1,1,1,1
30.708418000,1,1,1,1,1,1,1,1
30.708520000,0,1,1,1,1,1,1,1
30.708628000,1,1,1,1,1,1,1,1
30.818940000,1,0,0,1,1,1,1,1
30.819044000,1,1,1,1,1,1,1,1
30.819148000,1,0,0,1,1,1,1,1
30.819254000,1,1,1,1,1,1,1,1
30.819462000,1,0,0,1,1,1,1,1
30.819880000,1,1,1,1,1,1,1,1
30.819982000,1,0,0,1,1,1,1,1
30.820504000,1,1,1,1,1,1,1,1
30.820608000,1,0,0,1,1,1,1,1
30.820712000,1,1,1,1,1,1,1,1
30.820816000,1,0,0,1,1,1,1,1
30.820920000,1,1,1,1,1,1,1,1
30.821024000,1,0,0,1,1,1,1,1
30.821546000,1,1,1,1,1,1,1,1
30.821650000,1,0,0,1,1,1,1,1
30.821756000,1,1,1,1,1,1,1,1
30.821860000,1,0,0,1,1,1,1,1
30.821964000,1,1,1,1,1,1,1,1
30.822068000,1,0,0,1,1,1,1,1
30.822172000,1,1,1,1,1,1,1,1
30.822276000,1,0,0,1,1,1,1,1
30.822382000,1,1,1,1,1,1,1,1
30.822484000,1,0,0,0,1,1,1,1
30.822486000,1,0,0,1,1,1,1,1
30.822694000,1,1,1,1,1,1,1,1
30.822902000,1,0,0,1,1,1,1,1
30.823006000,1,1,1,1,1,1,1,1
30.823110000,1,0,0,1,1,1,1,1
30.823214000,1,1,1,1,1,1,1,1
30.823424000,1,0,0,1,1,1,1,1
30.823632000,1,1,1,1,1,1,1,1
30.823944000,1,0,0,1,1,1,1,1
30.824048000,1,1,1,1,1,1,1,1
30.824152000,1,0,0,1,1,1,1,1
30.824256000,1,1,1,1,1,1,1,1
30.824672000,1,0,0,1,1,1,1,1
30.824778000,1,1,1,1,1,1,1,1
30.824986000,1,0,0,1,1,1,1,1
30.825090000,1,1,1,1,1,1,1,1
30.825194000,1,0,0,1,1,1,1,1
30.825822000,1,1,1,1,1,1,1,1
30.825926000,1,0,0,1,1,1,1,1
30.826134000,1,1,1,1,1,1,1,1
30.826238000,1,0,0,1,1,1,1,1
30.826342000,1,1,1,1,1,1,1,1
30.826446000,1,0,0,1,1,1,1,1
30.826550000,1,1,1,1,1,1,1,1
30.826966000,1,0,0,0,1,1,1,1
30.826968000,1,0,0,1,1,1,1,1
30.827176000,1,1,1,1,1,1,1,1
30.827278000,1,0,0,0,1,1,1,1
30.827280000,1,0,0,1,1,1,1,1
30.827904000,1,1,1,1,1,1,1,1
30.828006000,1,0,0,0,1,1,1,1
30.828008000,1,0,0,1,1,1,1,1
30.828216000,1,1,1,1,1,1,1,1
30.828318000,1,0,0,1,1,1,1,1
30.828944000,1,1,1,1,1,1,1,1
30.829046000,1,0,0,0,1,1,1,1
30.829048000,1,0,0,1,1,1,1,1
30.829256000,1,1,1,1,1,1,1,1
30.829360000,1,0,0,1,1,1,1,1
30.829984000,1,1,1,1,1,1,1,1
30.830088000,1,0,0,1,1,1,1,1
30.830296000,1,1,1,1,1,1,1,1
30.830400000,1,0,0,1,1,1,1,1
30.830506000,1,1,1,1,1,1,1,1
30.830714000,1,0,0,1,1,1,1,1
30.830922000,1,1,1,1,1,1,1,1
30.831130000,1,0,0,0,1,1,1,1
30.831132000,1,0,0,1,1,1,1,1
30.831340000,1,1,1,1,1,1,1,1
30.831444000,1,0,0,1,1,1,1,1
30.831964000,1,1,1,1,1,1,1,1
30.832172000,1,0,0,1,1,1,1,1
30.832382000,1,1,1,1,1,1,1,1
30.832486000,1,0,0,1,1,1,1,1
30.832590000,1,1,1,1,1,1,1,1
30.832902000,1,0,0,1,1,1,1,1
30.833008000,1,1,1,1,1,1,1,1
30.833216000,1,0,0,1,1,1,1,1
30.833424000,1,1,1,1,1,1,1,1
30.833528000,1,0,0,1,1,1,1,1
30.834152000,1,1,1,1,1,1,1,1
30.834256000,1,0,0,0,1,1,1,1
30.834258000,1,0,0,1,1,1,1,1
30.834466000,1,1,1,1,1,1,1,1
30.834570000,1,0,0,1,1,1,1,1
30.834674000,1,1,1,1,1,1,1,1
30.834986000,1,0,0,1,1,1,1,1
30.835194000,1,1,1,1,1,1,1,1
30.835402000,1,0,0,0,1,1,1,1
30.835404000,1,0,0,1,1,1,1,1
30.835508000,1,1,1,1,1,1,1,1
30.835612000,1,0,0,1,1,1,1,1
30.835820000,1,1,1,1,1,1,1,1
30.835924000,1,0,0,1,1,1,1,1
30.836132000,1,1,1,1,1,1,1,1
30.836444000,1,0,0,1,1,1,1,1
30.836548000,1,1,1,1,1,1,1,1
30.836652000,1,0,0,1,1,1,1,1
30.836862000,1,1,1,1,1,1,1,1
30.837174000,1,0,0,1,1,1,1,1
30.837278000,1,1,1,1,1,1,1,1
30.837382000,1,0,0,1,1,1,1,1
30.837590000,1,1,1,1,1,1,1,1
30.838946000,0,1,1,1,1,1,1,1
30.839052000,1,1,1,1,1,1,1,1
30.839154000,0,1,1,1,1,1,1,1
30.839260000,1,1,1,1,1,1,1,1
30.839466000,0,1,1,1,1,1,1,1
30.839886000,1,1,1,1,1,1,1,1
30.895090000,1,0,0,1,1,1,1,1
30.895194000,1,1,1,1,1,1,1,1
30.895298000,1,0,0,1,1,1,1,1
30.895402000,1,1,1,1,1,1,1,1
30.895612000,1,0,0,1,1,1,1,1
30.896028000,1,1,1,1,1,1,1,1
30.896132000,1,0,0,1,1,1,1,1
30.896342000,1,1,1,1,1,1,1,1
30.896550000,1,0,0,1,1,1,1,1
30.896862000,1,1,1,1,1,1,1,1
30.896966000,1,0,0,1,1,1,1,1
30.897070000,1,1,1,1,1,1,1,1
30.929786000,0,1,1,1,1,1,1,1
30.929996000,1,1,1,1,1,1,1,1
30.930098000,0,1,1,1,1,1,1,1
30.930724000,1,1,1,1,1,1,1,1
30.930930000,0,1,1,1,1,1,1,1
30.931142000,1,1,1,1,1,1,1,1
30.931348000,0,1,1,1,1,1,1,1
30.931454000,1,1,1,1,1,1,1,1
30.931660000,0,1,1,1,1,1,1,1
30.931870000,1,1,1,1,1,1,1,1
30.941552000,1,0,0,1,1,1,1,1
30.941656000,1,1,1,1,1,1,1,1
30.941760000,1,0,0,1,1,1,1,1
30.941864000,1,1,1,1,1,1,1,1
30.942072000,1,0,0,1,1,1,1,1
30.942490000,1,1,1,1,1,1,1,1
30.942594000,1,0,0,1,1,1,1,1
30.942802000,1,1,1,1,1,1,1,1
30.943010000,1,0,0,1,1,1,1,1
30.943322000,1,1,1,1,1,1,1,1
30.943426000,1,0,0,1,1,1,1,1
30.943530000,1,1,1,1,1,1,1,1
30.976246000,0,1,1,1,1,1,1,1
30.976456000,1,1,1,1,1,1,1,1
30.976560000,0,1,1,1,1,1,1,1
30.977186000,1,1,1,1,1,1,1,1
30.977392000,0,1,1,1,1,1,1,1
30.977708000,1,1,1,1,1,1,1,1
30.978122000,0,1,1,1,1,1,1,1
30.978332000,1,1,1,1,1,1,1,1
30.989456000,1,0,0,1,1,1,1,1
30.989560000,1,1,1,1,1,1,1,1
30.989664000,1,0,0,1,1,1,1,1
30.989768000,1,1,1,1,1,1,1,1
30.989976000,1,0,0,1,1,1,1,1
30.990392000,1,1,1,1,1,1,1,1
30.990496000,1,0,0,1,1,1,1,1
30.990706000,1,1,1,1,1,1,1,1
30.990914000,1,0,0,1,1,1,1,1
30.991228000,1,1,1,1,1,1,1,1
30.991332000,1,0,0,1,1,1,1,1
30.991436000,1,1,1,1,1,1,1,1
31.024166000,0,1,1,1,1,1,1,1
31.024376000,1,1,1,1,1,1,1,1
31.024478000,0,1,1,1,1,1,1,1
31.025106000,1,1,1,1,1,1,1,1
31.025312000,0,1,1,1,1,1,1,1
31.025418000,1,1,1,1,1,1,1,1
31.026042000,0,1,1,1,1,1,1,1
31.026252000,1,1,1,1,1,1,1,1
31.037492000,1,0,0,1,1,1,1,1
31.037596000,1,1,1,1,1,1,1,1
31.037700000,1,0,0,1,1,1,1,1
31.037806000,1,1,1,1,1,1,1,1
31.038014000,1,0,0,1,1,1,1,1
31.038430000,1,1,1,1,1,1,1,1
31.038534000,1,0,0,1,1,1,1,1
31.038742000,1,1,1,1,1,1,1,1
31.038950000,1,0,0,1,1,1,1,1
31.039264000,1,1,1,1,1,1,1,1
31.039366000,1,0,0,0,1,1,1,1
31.039368000,1,0,0,1,1,1,1,1
31.039472000,1,1,1,1,1,1,1,1
31.072190000,0,1,1,1,1,1,1,1
31.072402000,1,1,1,1,1,1,1,1
31.072504000,0,1,1,1,1,1,1,1
31.073130000,1,1,1,1,1,1,1,1
31.073336000,0,1,1,1,1,1,1,1
31.073442000,1,1,1,1,1,1,1,1
31.073544000,0,1,1,1,1,1,1,1
31.074068000,1,1,1,1,1,1,1,1
31.074170000,0,1,1,1,1,1,1,1
31.074276000,1,1,1,1,1,1,1,1
31.085426000,1,0,0,1,1,1,1,1
31.085530000,1,1,1,1,1,1,1,1
31.085634000,1,0,0,1,1,1,1,1
31.085738000,1,1,1,1,1,1,1,1
31.085946000,1,0,0,1,1,1,1,1
31.086364000,1,1,1,1,1,1,1,1
31.086468000,1,0,0,1,1,1,1,1
31.086676000,1,1,1,1,1,1,1,1
31.086884000,1,0,0,1,1,1,1,1
31.087198000,1,1,1,1,1,1,1,1
31.087302000,1,0,0,1,1,1,1,1
31.087406000,1,1,1,1,1,1,1,1
31.120110000,0,1,1,1,1,1,1,1
31.120320000,1,1,1,1,1,1,1,1
31.120422000,0,1,1,1,1,1,1,1
31.121050000,1,1,1,1,1,1,1,1
31.121256000,0,1,1,1,1,1,1,1
31.121362000,1,1,1,1,1,1,1,1
31.121464000,0,1,1,1,1,1,1,1
31.121570000,1,1,1,1,1,1,1,1
31.121674000,0,1,1,1,1,1,1,1
31.121988000,1,1,1,1,1,1,1,1
31.122090000,0,1,1,1,1,1,1,1
31.122196000,1,1,1,1,1,1,1,1
31.133354000,1,0,0,1,1,1,1,1
31.133458000,1,1,1,1,1,1,1,1
31.133562000,1,0,0,0,1,1,1,1
31.133564000,1,0,0,1,1,1,1,1
31.133668000,1,1,1,1,1,1,1,1
31.133876000,1,0,0,1,1,1,1,1
31.134292000,1,1,1,1,1,1,1,1
31.134396000,1,0,0,1,1,1,1,1
31.134604000,1,1,1,1,1,1,1,1
31.134812000,1,0,0,1,1,1,1,1
31.135124000,1,1,1,1,1,1,1,1
31.135228000,1,0,0,1,1,1,1,1
31.135334000,1,1,1,1,1,1,1,1
31.168030000,0,1,1,1,1,1,1,1
31.168240000,1,1,1,1,1,1,1,1
31.168344000,0,1,1,1,1,1,1,1
31.168970000,1,1,1,1,1,1,1,1
31.169176000,0,1,1,1,1,1,1,1
31.169386000,1,1,1,1,1,1,1,1
31.169592000,0,1,1,1,1,1,1,1
31.169908000,1,1,1,1,1,1,1,1
31.170010000,0,1,1,1,1,1,1,1
31.170116000,1,1,1,1,1,1,1,1
31.181588000,1,0,0,1,1,1,1,1
31.181692000,1,1,1,1,1,1,1,1
31.181796000,1,0,0,1,1,1,1,1
31.181900000,1,1,1,1,1,1,1,1
31.182108000,1,0,0,1,1,1,1,1
31.182524000,1,1,1,1,1,1,1,1
31.182628000,1,0,0,1,1,1,1,1
31.182838000,1,1,1,1,1,1,1,1
31.183046000,1,0,0,1,1,1,1,1
31.183358000,1,1,1,1,1,1,1,1
31.183462000,1,0,0,1,1,1,1,1
31.183568000,1,1,1,1,1,1,1,1
31.216262000,0,1,1,1,1,1,1,1
31.216474000,1,1,1,1,1,1,1,1
31.216576000,0,1,1,1,1,1,1,1
31.217202000,1,1,1,1,1,1,1,1
31.217408000,0,1,1,1,1,1,1,1
31.217514000,1,1,1,1,1,1,1,1
31.217618000,0,1,1,1,1,1,1,1
31.217828000,1,1,1,1,1,1,1,1
31.217930000,0,1,1,1,1,1,1,1
31.218140000,1,1,1,1,1,1,1,1
31.218242000,0,1,1,1,1,1,1,1
31.218348000,1,1,1,1,1,1,1,1
31.229496000,1,0,0,1,1,1,1,1
31.229602000,1,1,1,1,1,1,1,1
31.229706000,1,0,0,1,1,1,1,1
31.229810000,1,1,1,1,1,1,1,1
31.230018000,1,0,0,1,1,1,1,1
31.230436000,1,1,1,1,1,1,1,1
31.230540000,1,0,0,1,1,1,1,1
31.230750000,1,1,1,1,1,1,1,1
31.230958000,1,0,0,1,1,1,1,1
31.231270000,1,1,1,1,1,1,1,1
31.231372000,1,0,0,0,1,1,1,1
31.231374000,1,0,0,1,1,1,1,1
31.231478000,1,1,1,1,1,1,1,1
31.264182000,0,1,1,1,1,1,1,1
31.264394000,1,1,1,1,1,1,1,1
31.264496000,0,1,1,1,1,1,1,1
31.265122000,1,1,1,1,1,1,1,1
31.265328000,0,1,1,1,1,1,1,1
31.265434000,1,1,1,1,1,1,1,1
31.265640000,0,1,1,1,1,1,1,1
31.265746000,1,1,1,1,1,1,1,1
31.265850000,0,1,1,1,1,1,1,1
31.266060000,1,1,1,1,1,1,1,1
31.266162000,0,1,1,1,1,1,1,1
31.266268000,1,1,1,1,1,1,1,1
31.307426000,1,0,0,1,1,1,1,1
31.307530000,1,1,1,1,1,1,1,1
31.307634000,1,0,0,1,1,1,1,1
31.307738000,1,1,1,1,1,1,1,1
31.307946000,1,0,0,1,1,1,1,1
31.308364000,1,1,1,1,1,1,1,1
31.308466000,1,0,0,1,1,1,1,1
31.308572000,1,1,1,1,1,1,1,1
31.308884000,1,0,0,1,1,1,1,1
31.308988000,1,1,1,1,1,1,1,1
31.309092000,1,0,0,1,1,1,1,1
31.309196000,1,1,1,1,1,1,1,1
31.309300000,1,0,0,1,1,1,1,1
31.309404000,1,1,1,1,1,1,1,1
31.326062000,0,1,1,1,1,1,1,1
31.326168000,1,1,1,1,1,1,1,1
31.326270000,0,1,1,1,1,1,1,1
31.327002000,1,1,1,1,1,1,1,1
31.327208000,0,1,1,1,1,1,1,1
31.327834000,1,1,1,1,1,1,1,1
31.391832000,1,0,0,1,1,1,1,1
31.391938000,1,1,1,1,1,1,1,1
31.392042000,1,0,0,1,1,1,1,1
31.392146000,1,1,1,1,1,1,1,1
31.392354000,1,0,0,1,1,1,1,1
31.392770000,1,1,1,1,1,1,1,1
31.392874000,1,0,0,1,1,1,1,1
31.392980000,1,1,1,1,1,1,1,1
31.393084000,1,0,0,1,1,1,1,1
31.393188000,1,1,1,1,1,1,1,1
31.393292000,1,0,0,1,1,1,1,1
31.393606000,1,1,1,1,1,1,1,1
31.393710000,1,0,0,1,1,1,1,1
31.393814000,1,1,1,1,1,1,1,1
31.410442000,0,1,1,1,1,1,1,1
31.410548000,1,1,1,1,1,1,1,1
31.410650000,0,1,1,1,1,1,1,1
31.411382000,1,1,1,1,1,1,1,1
31.411588000,0,1,1,1,1,1,1,1
31.411694000,1,1,1,1,1,1,1,1
31.411902000,0,1,1,1,1,1,1,1
31.412008000,1,1,1,1,1,1,1,1
31.412110000,0,1,1,1,1,1,1,1
31.412216000,1,1,1,1,1,1,1,1
31.521620000,1,0,0,1,1,1,1,1
31.521724000,1,1,0,1,1,1,1,1
31.521726000,1,1,1,1,1,1,1,1
31.521828000,1,0,0,1,1,1,1,1
31.521934000,1,1,1,1,1,1,1,1
31.522140000,1,0,0,0,1,1,1,1
31.522142000,1,0,0,1,1,1,1,1
31.522558000,1,1,1,1,1,1,1,1
31.522662000,1,0,0,1,1,1,1,1
31.523184000,1,1,1,1,1,1,1,1
31.523288000,1,0,0,1,1,1,1,1
31.523392000,1,1,1,1,1,1,1,1
31.523496000,1,0,0,1,1,1,1,1
31.523600000,1,1,1,1,1,1,1,1
31.523704000,1,0,0,1,1,1,1,1
31.524226000,1,1,1,1,1,1,1,1
31.524328000,1,0,0,0,1,1,1,1
31.524330000,1,0,0,1,1,1,1,1
31.524434000,1,1,1,1,1,1,1,1
31.524538000,1,0,0,1,1,1,1,1
31.524642000,1,1,1,1,1,1,1,1
31.524746000,1,0,0,1,1,1,1,1
31.524852000,1,1,1,1,1,1,1,1
31.524956000,1,0,0,1,1,1,1,1
31.525060000,1,1,1,1,1,1,1,1
31.525164000,1,0,0,1,1,1,1,1
31.525374000,1,1,1,1,1,1,1,1
31.525582000,1,0,0,1,1,1,1,1
31.525686000,1,1,1,1,1,1,1,1
31.525790000,1,0,0,1,1,1,1,1
31.525896000,1,1,1,1,1,1,1,1
31.526104000,1,0,0,1,1,1,1,1
31.526312000,1,1,1,1,1,1,1,1
31.526624000,1,0,0,0,1,1,1,1
31.526626000,1,0,0,1,1,1,1,1
31.526730000,1,1,1,1,1,1,1,1
31.526834000,1,0,0,1,1,1,1,1
31.526938000,1,1,1,1,1,1,1,1
31.527354000,1,0,0,1,1,1,1,1
31.527458000,1,1,1,1,1,1,1,1
31.527666000,1,0,0,1,1,1,1,1
31.527770000,1,1,1,1,1,1,1,1
31.527874000,1,0,0,1,1,1,1,1
31.528502000,1,1,1,1,1,1,1,1
31.528606000,1,0,0,1,1,1,1,1
31.528814000,1,1,1,1,1,1,1,1
31.528918000,1,0,0,1,1,1,1,1
31.529022000,1,1,1,1,1,1,1,1
31.529126000,1,0,0,1,1,1,1,1
31.529230000,1,1,1,1,1,1,1,1
31.529648000,1,0,0,1,1,1,1,1
31.529856000,1,1,1,1,1,1,1,1
31.529960000,1,0,0,1,1,1,1,1
31.530584000,1,1,1,1,1,1,1,1
31.530688000,1,0,0,1,1,1,1,1
31.530896000,1,1,1,1,1,1,1,1
31.531000000,1,0,0,1,1,1,1,1
31.531624000,1,1,1,1,1,1,1,1
31.531728000,1,0,0,1,1,1,1,1
31.531938000,1,1,1,1,1,1,1,1
31.532040000,1,0,0,1,1,1,1,1
31.532668000,1,1,1,1,1,1,1,1
31.532772000,1,0,0,1,1,1,1,1
31.532980000,1,1,1,1,1,1,1,1
31.533084000,1,0,0,1,1,1,1,1
31.533188000,1,1,1,1,1,1,1,1
31.533396000,1,0,0,0,1,1,1,1
31.533398000,1,0,0,1,1,1,1,1
31.533606000,1,1,1,1,1,1,1,1
31.533814000,1,0,0,1,1,1,1,1
31.534024000,1,1,1,1,1,1,1,1
31.534128000,1,0,0,1,1,1,1,1
31.534442000,1,1,1,1,1,1,1,1
31.534546000,1,0,0,1,1,1,1,1
31.534650000,1,1,1,1,1,1,1,1
31.534858000,1,0,0,1,1,1,1,1
31.535066000,1,1,1,1,1,1,1,1
31.535170000,1,0,0,1,1,1,1,1
31.535588000,1,1,1,1,1,1,1,1
31.535900000,1,0,0,1,1,1,1,1
31.536110000,1,1,1,1,1,1,1,1
31.536214000,1,0,0,1,1,1,1,1
31.536840000,1,1,1,1,1,1,1,1
31.536944000,1,0,0,1,1,1,1,1
31.537152000,1,1,1,1,1,1,1,1
31.537256000,1,0,0,1,1,1,1,1
31.537362000,1,1,1,1,1,1,1,1
31.537674000,1,0,0,1,1,1,1,1
31.537882000,1,1,1,1,1,1,1,1
31.538090000,1,0,0,1,1,1,1,1
31.538194000,1,1,1,1,1,1,1,1
31.538298000,1,0,0,0,1,1,1,1
31.538300000,1,0,0,1,1,1,1,1
31.538508000,1,1,1,1,1,1,1,1
31.538612000,1,0,0,1,1,1,1,1
31.538820000,1,1,1,1,1,1,1,1
31.539132000,1,0,0,1,1,1,1,1
31.539236000,1,1,1,1,1,1,1,1
31.539340000,1,0,0,1,1,1,1,1
31.539548000,1,1,1,1,1,1,1,1
31.539860000,1,0,0,0,1,1,1,1
31.539862000,1,0,0,1,1,1,1,1
31.539966000,1,1,1,1,1,1,1,1
31.540070000,1,0,0,1,1,1,1,1
31.540278000,1,1,1,1,1,1,1,1
31.541596000,0,1,1,1,1,1,1,1
31.541702000,1,1,1,1,1,1,1,1
31.541804000,0,1,1,1,1,1,1,1
31.541912000,1,1,1,1,1,1,1,1
31.542118000,0,1,1,1,1,1,1,1
31.542536000,1,1,1,1,1,1,1,1
31.599344000,1,0,0,1,1,1,1,1
31.599450000,1,1,1,1,1,1,1,1
31.599554000,1,0,0,1,1,1,1,1
31.599658000,1,1,1,1,1,1,1,1
31.599868000,1,0,0,1,1,1,1,1
31.600286000,1,1,1,1,1,1,1,1
31.600390000,1,0,0,1,1,1,1,1
31.600598000,1,1,1,1,1,1,1,1
31.600806000,1,0,0,1,1,1,1,1
31.601120000,1,1,1,1,1,1,1,1
31.601222000,1,0,0,1,1,1,1,1
31.601328000,1,1,1,1,1,1,1,1
31.634104000,0,1,1,1,1,1,1,1
31.634314000,1,1,1,1,1,1,1,1
31.634416000,0,1,1,1,1,1,1,1
31.635042000,1,1,1,1,1,1,1,1
31.635248000,0,1,1,1,1,1,1,1
31.635460000,1,1,1,1,1,1,1,1
31.635562000,0,1,1,1,1,1,1,1
31.635772000,1,1,1,1,1,1,1,1
31.635874000,0,1,1,1,1,1,1,1
31.635980000,1,1,1,1,1,1,1,1
31.636082000,0,1,1,1,1,1,1,1
31.636188000,1,1,1,1,1,1,1,1
31.645602000,1,0,0,1,1,1,1,1
31.645706000,1,1,1,1,1,1,1,1
31.645810000,1,0,0,1,1,1,1,1
31.645916000,1,1,1,1,1,1,1,1
31.646124000,1,0,0,1,1,1,1,1
31.646540000,1,1,1,1,1,1,1,1
31.646644000,1,0,0,1,1,1,1,1
31.646852000,1,1,1,1,1,1,1,1
31.647060000,1,0,0,1,1,1,1,1
31.647374000,1,1,1,1,1,1,1,1
31.647478000,1,0,0,1,1,1,1,1
31.647582000,1,1,1,1,1,1,1,1
31.680356000,0,1,1,1,1,1,1,1
31.680566000,1,1,1,1,1,1,1,1
31.680668000,0,1,1,1,1,1,1,1
31.681296000,1,1,1,1,1,1,1,1
31.681502000,0,1,1,1,1,1,1,1
31.682024000,1,1,1,1,1,1,1,1
31.682126000,0,1,1,1,1,1,1,1
31.682234000,1,1,1,1,1,1,1,1
31.682336000,0,1,1,1,1,1,1,1
31.682442000,1,1,1,1,1,1,1,1
31.693426000,1,0,0,1,1,1,1,1
31.693530000,1,1,1,1,1,1,1,1
31.693634000,1,0,0,1,1,1,1,1
31.693738000,1,1,1,1,1,1,1,1
31.693946000,1,0,0,1,1,1,1,1
31.694364000,1,1,1,1,1,1,1,1
31.694468000,1,0,0,1,1,1,1,1
31.694676000,1,1,1,1,1,1,1,1
31.694884000,1,0,0,1,1,1,1,1
31.695198000,1,1,1,1,1,1,1,1
31.695302000,1,0,0,1,1,1,1,1
31.695406000,1,1,1,1,1,1,1,1
31.728172000,0,1,1,1,1,1,1,1
31.728382000,1,1,1,1,1,1,1,1
31.728484000,0,1,1,1,1,1,1,1
31.729112000,1,1,1,1,1,1,1,1
31.729318000,0,1,1,1,1,1,1,1
31.729424000,1,1,1,1,1,1,1,1
31.729526000,0,1,1,1,1,1,1,1
31.729840000,1,1,1,1,1,1,1,1
31.729942000,0,1,1,1,1,1,1,1
31.730050000,1,1,1,1,1,1,1,1
31.730152000,0,1,1,1,1,1,1,1
31.730258000,1,1,1,1,1,1,1,1
31.741456000,1,0,0,0,1,1,1,1
31.741458000,1,0,0,1,1,1,1,1
31.741562000,1,1,1,1,1,1,1,1
31.741666000,1,0,0,1,1,1,1,1
31.741770000,1,1,1,1,1,1,1,1
31.741978000,1,0,0,1,1,1,1,1
31.742394000,1,1,1,1,1,1,1,1
31.742498000,1,0,0,1,1,1,1,1
31.742706000,1,1,1,1,1,1,1,1
31.742914000,1,0,0,1,1,1,1,1
31.743228000,1,1,1,1,1,1,1,1
31.743332000,1,0,0,1,1,1,1,1
31.743436000,1,1,1,1,1,1,1,1
31.776196000,0,1,1,1,1,1,1,1
31.776406000,1,1,1,1,1,1,1,1
31.776508000,0,1,1,1,1,1,1,1
31.777136000,1,1,1,1,1,1,1,1
31.777342000,0,1,1,1,1,1,1,1
31.777552000,1,1,1,1,1,1,1,1
31.777654000,0,1,1,1,1,1,1,1
31.777864000,1,1,1,1,1,1,1,1
31.777966000,0,1,1,1,1,1,1,1
31.778074000,1,1,1,1,1,1,1,1
31.778176000,0,1,1,1,1,1,1,1
31.778282000,1,1,1,1,1,1,1,1
31.789486000,1,0,0,1,1,1,1,1
31.789592000,1,1,1,1,1,1,1,1
31.789694000,1,0,0,0,1,1,1,1
31.789696000,1,0,0,1,1,1,1,1
31.789800000,1,1,1,1,1,1,1,1
31.790008000,1,0,0,1,1,1,1,1
31.790424000,1,1,1,1,1,1,1,1
31.790528000,1,0,0,1,1,1,1,1
31.790736000,1,1,1,1,1,1,1,1
31.790944000,1,0,0,0,1,1,1,1
31.790946000,1,0,0,1,1,1,1,1
31.791258000,1,1,1,1,1,1,1,1
31.791362000,1,0,0,1,1,1,1,1
31.791468000,1,1,1,1,1,1,1,1
31.824220000,0,1,1,1,1,1,1,1
31.824430000,1,1,1,1,1,1,1,1
31.824532000,0,1,1,1,1,1,1,1
31.825160000,1,1,1,1,1,1,1,1
31.825366000,0,1,1,1,1,1,1,1
31.825576000,1,1,1,1,1,1,1,1
31.825678000,0,1,1,1,1,1,1,1
31.825890000,1,1,1,1,1,1,1,1
31.825992000,0,1,1,1,1,1,1,1
31.826098000,1,1,1,1,1,1,1,1
31.826200000,0,1,1,1,1,1,1,1
31.826306000,1,1,1,1,1,1,1,1
31.837618000,1,0,0,1,1,1,1,1
31.837722000,1,1,1,1,1,1,1,1
31.837826000,1,0,0,1,1,1,1,1
31.837930000,1,1,1,1,1,1,1,1
31.838138000,1,0,0,1,1,1,1,1
31.838554000,1,1,1,1,1,1,1,1
31.838658000,1,0,0,1,1,1,1,1
31.838866000,1,1,1,1,1,1,1,1
31.839074000,1,0,0,1,1,1,1,1
31.839388000,1,1,1,1,1,1,1,1
31.839490000,1,0,0,0,1,1,1,1
31.839492000,1,0,0,1,1,1,1,1
31.839596000,1,1,1,1,1,1,1,1
31.872348000,0,1,1,1,1,1,1,1
31.872558000,1,1,1,1,1,1,1,1
31.872660000,0,1,1,1,1,1,1,1
31.873288000,1,1,1,1,1,1,1,1
31.873494000,0,1,1,1,1,1,1,1
31.874016000,1,1,1,1,1,1,1,1
31.874120000,0,1,1,1,1,1,1,1
31.874226000,1,1,1,1,1,1,1,1
31.874328000,0,1,1,1,1,1,1,1
31.874434000,1,1,1,1,1,1,1,1
31.885544000,1,0,0,1,1,1,1,1
31.885648000,1,1,1,1,1,1,1,1
31.885752000,1,0,0,1,1,1,1,1
31.885856000,1,1,1,1,1,1,1,1
31.886064000,1,0,0,1,1,1,1,1
31.886482000,1,1,1,1,1,1,1,1
31.886586000,1,0,0,1,1,1,1,1
31.886794000,1,1,1,1,1,1,1,1
31.887002000,1,0,0,1,1,1,1,1
31.887316000,1,1,1,1,1,1,1,1
31.887420000,1,0,0,1,1,1,1,1
31.887524000,1,1,1,1,1,1,1,1
31.920268000,0,1,1,1,1,1,1,1
31.920478000,1,1,1,1,1,1,1,1
31.920580000,0,1,1,1,1,1,1,1
31.921208000,1,1,1,1,1,1,1,1
31.921414000,0,1,1,1,1,1,1,1
31.921938000,1,1,1,1,1,1,1,1
31.922040000,0,1,1,1,1,1,1,1
31.922146000,1,1,1,1,1,1,1,1
31.922248000,0,1,1,1,1,1,1,1
31.922354000,1,1,1,1,1,1,1,1
31.933574000,1,0,0,1,1,1,1,1
31.933678000,1,1,1,1,1,1,1,1
31.933782000,1,0,0,1,1,1,1,1
31.933886000,1,1,1,1,1,1,1,1
31.934094000,1,0,0,0,1,1,1,1
31.934096000,1,0,0,1,1,1,1,1
31.934512000,1,1,1,1,1,1,1,1
31.934616000,1,0,0,1,1,1,1,1
